type, size, algo, threshold, avg_ms
reverse, 40000, quick, -1, 2
reverse, 40000, best, 16, 1
reverse, 40100, quick, -1, 2
reverse, 40100, best, 16, 1
reverse, 40200, quick, -1, 2
reverse, 40200, best, 16, 1
reverse, 40300, quick, -1, 2
reverse, 40300, best, 16, 1
reverse, 40400, quick, -1, 2
reverse, 40400, best, 16, 1
reverse, 40500, quick, -1, 2
reverse, 40500, best, 16, 1
reverse, 40600, quick, -1, 2
reverse, 40600, best, 16, 1
reverse, 40700, quick, -1, 2
reverse, 40700, best, 16, 1
reverse, 40800, quick, -1, 2
reverse, 40800, best, 16, 1
reverse, 40900, quick, -1, 3
reverse, 40900, best, 16, 1
reverse, 41000, quick, -1, 3
reverse, 41000, best, 16, 1
reverse, 41100, quick, -1, 3
reverse, 41100, best, 16, 1
reverse, 41200, quick, -1, 3
reverse, 41200, best, 16, 1
reverse, 41300, quick, -1, 3
reverse, 41300, best, 16, 1
reverse, 41400, quick, -1, 3
reverse, 41400, best, 16, 1
reverse, 41500, quick, -1, 3
reverse, 41500, best, 16, 1
reverse, 41600, quick, -1, 3
reverse, 41600, best, 16, 1
reverse, 41700, quick, -1, 3
reverse, 41700, best, 16, 1
reverse, 41800, quick, -1, 3
reverse, 41800, best, 16, 1
reverse, 41900, quick, -1, 3
reverse, 41900, best, 16, 1
reverse, 42000, quick, -1, 3
reverse, 42000, best, 16, 1
reverse, 42100, quick, -1, 3
reverse, 42100, best, 16, 1
reverse, 42200, quick, -1, 3
reverse, 42200, best, 16, 1
reverse, 42300, quick, -1, 3
reverse, 42300, best, 16, 1
reverse, 42400, quick, -1, 3
reverse, 42400, best, 16, 1
reverse, 42500, quick, -1, 3
reverse, 42500, best, 16, 1
reverse, 42600, quick, -1, 3
reverse, 42600, best, 16, 1
reverse, 42700, quick, -1, 3
reverse, 42700, best, 16, 1
reverse, 42800, quick, -1, 3
reverse, 42800, best, 16, 1
reverse, 42900, quick, -1, 3
reverse, 42900, best, 16, 1
reverse, 43000, quick, -1, 3
reverse, 43000, best, 16, 1
reverse, 43100, quick, -1, 3
reverse, 43100, best, 16, 1
reverse, 43200, quick, -1, 3
reverse, 43200, best, 16, 1
reverse, 43300, quick, -1, 3
reverse, 43300, best, 16, 1
reverse, 43400, quick, -1, 3
reverse, 43400, best, 16, 1
reverse, 43500, quick, -1, 3
reverse, 43500, best, 16, 1
reverse, 43600, quick, -1, 3
reverse, 43600, best, 16, 1
reverse, 43700, quick, -1, 3
reverse, 43700, best, 16, 1
reverse, 43800, quick, -1, 3
reverse, 43800, best, 16, 1
reverse, 43900, quick, -1, 3
reverse, 43900, best, 16, 1
reverse, 44000, quick, -1, 3
reverse, 44000, best, 16, 1
reverse, 44100, quick, -1, 3
reverse, 44100, best, 16, 1
reverse, 44200, quick, -1, 3
reverse, 44200, best, 16, 1
reverse, 44300, quick, -1, 3
reverse, 44300, best, 16, 1
reverse, 44400, quick, -1, 3
reverse, 44400, best, 16, 1
reverse, 44500, quick, -1, 3
reverse, 44500, best, 16, 1
reverse, 44600, quick, -1, 3
reverse, 44600, best, 16, 1
reverse, 44700, quick, -1, 3
reverse, 44700, best, 16, 1
reverse, 44800, quick, -1, 3
reverse, 44800, best, 16, 1
reverse, 44900, quick, -1, 3
reverse, 44900, best, 16, 1
reverse, 45000, quick, -1, 3
reverse, 45000, best, 16, 1
reverse, 45100, quick, -1, 3
reverse, 45100, best, 16, 1
reverse, 45200, quick, -1, 3
reverse, 45200, best, 16, 1
reverse, 45300, quick, -1, 3
reverse, 45300, best, 16, 1
reverse, 45400, quick, -1, 3
reverse, 45400, best, 16, 1
reverse, 45500, quick, -1, 3
reverse, 45500, best, 16, 1
reverse, 45600, quick, -1, 3
reverse, 45600, best, 16, 1
reverse, 45700, quick, -1, 3
reverse, 45700, best, 16, 1
reverse, 45800, quick, -1, 3
reverse, 45800, best, 16, 1
reverse, 45900, quick, -1, 3
reverse, 45900, best, 16, 1
reverse, 46000, quick, -1, 3
reverse, 46000, best, 16, 1
reverse, 46100, quick, -1, 3
reverse, 46100, best, 16, 1
reverse, 46200, quick, -1, 3
reverse, 46200, best, 16, 1
reverse, 46300, quick, -1, 3
reverse, 46300, best, 16, 1
reverse, 46400, quick, -1, 3
reverse, 46400, best, 16, 1
reverse, 46500, quick, -1, 3
reverse, 46500, best, 16, 1
reverse, 46600, quick, -1, 3
reverse, 46600, best, 16, 1
reverse, 46700, quick, -1, 3
reverse, 46700, best, 16, 1
reverse, 46800, quick, -1, 3
reverse, 46800, best, 16, 1
reverse, 46900, quick, -1, 3
reverse, 46900, best, 16, 1
reverse, 47000, quick, -1, 3
reverse, 47000, best, 16, 1
reverse, 47100, quick, -1, 3
reverse, 47100, best, 16, 1
reverse, 47200, quick, -1, 3
reverse, 47200, best, 16, 1
reverse, 47300, quick, -1, 3
reverse, 47300, best, 16, 1
reverse, 47400, quick, -1, 3
reverse, 47400, best, 16, 1
reverse, 47500, quick, -1, 3
reverse, 47500, best, 16, 1
reverse, 47600, quick, -1, 3
reverse, 47600, best, 16, 1
reverse, 47700, quick, -1, 3
reverse, 47700, best, 16, 1
reverse, 47800, quick, -1, 3
reverse, 47800, best, 16, 1
reverse, 47900, quick, -1, 3
reverse, 47900, best, 16, 1
reverse, 48000, quick, -1, 3
reverse, 48000, best, 16, 1
reverse, 48100, quick, -1, 3
reverse, 48100, best, 16, 1
reverse, 48200, quick, -1, 3
reverse, 48200, best, 16, 1
reverse, 48300, quick, -1, 3
reverse, 48300, best, 16, 1
reverse, 48400, quick, -1, 3
reverse, 48400, best, 16, 1
reverse, 48500, quick, -1, 3
reverse, 48500, best, 16, 1
reverse, 48600, quick, -1, 3
reverse, 48600, best, 16, 1
reverse, 48700, quick, -1, 3
reverse, 48700, best, 16, 1
reverse, 48800, quick, -1, 3
reverse, 48800, best, 16, 1
reverse, 48900, quick, -1, 3
reverse, 48900, best, 16, 1
reverse, 49000, quick, -1, 3
reverse, 49000, best, 16, 1
reverse, 49100, quick, -1, 3
reverse, 49100, best, 16, 1
reverse, 49200, quick, -1, 3
reverse, 49200, best, 16, 1
reverse, 49300, quick, -1, 3
reverse, 49300, best, 16, 1
reverse, 49400, quick, -1, 3
reverse, 49400, best, 16, 1
reverse, 49500, quick, -1, 3
reverse, 49500, best, 16, 1
reverse, 49600, quick, -1, 3
reverse, 49600, best, 16, 1
reverse, 49700, quick, -1, 3
reverse, 49700, best, 16, 1
reverse, 49800, quick, -1, 3
reverse, 49800, best, 16, 1
reverse, 49900, quick, -1, 3
reverse, 49900, best, 16, 1
reverse, 50000, quick, -1, 3
reverse, 50000, best, 16, 1
reverse, 50100, quick, -1, 3
reverse, 50100, best, 16, 1
reverse, 50200, quick, -1, 3
reverse, 50200, best, 16, 1
reverse, 50300, quick, -1, 3
reverse, 50300, best, 16, 1
reverse, 50400, quick, -1, 3
reverse, 50400, best, 16, 1
reverse, 50500, quick, -1, 3
reverse, 50500, best, 16, 1
reverse, 50600, quick, -1, 3
reverse, 50600, best, 16, 1
reverse, 50700, quick, -1, 3
reverse, 50700, best, 16, 1
reverse, 50800, quick, -1, 3
reverse, 50800, best, 16, 1
reverse, 50900, quick, -1, 3
reverse, 50900, best, 16, 1
reverse, 51000, quick, -1, 3
reverse, 51000, best, 16, 1
reverse, 51100, quick, -1, 3
reverse, 51100, best, 16, 1
reverse, 51200, quick, -1, 3
reverse, 51200, best, 16, 1
reverse, 51300, quick, -1, 3
reverse, 51300, best, 16, 1
reverse, 51400, quick, -1, 3
reverse, 51400, best, 16, 1
reverse, 51500, quick, -1, 3
reverse, 51500, best, 16, 1
reverse, 51600, quick, -1, 3
reverse, 51600, best, 16, 1
reverse, 51700, quick, -1, 3
reverse, 51700, best, 16, 1
reverse, 51800, quick, -1, 3
reverse, 51800, best, 16, 1
reverse, 51900, quick, -1, 3
reverse, 51900, best, 16, 1
reverse, 52000, quick, -1, 3
reverse, 52000, best, 16, 1
reverse, 52100, quick, -1, 3
reverse, 52100, best, 16, 1
reverse, 52200, quick, -1, 3
reverse, 52200, best, 16, 1
reverse, 52300, quick, -1, 3
reverse, 52300, best, 16, 1
reverse, 52400, quick, -1, 3
reverse, 52400, best, 16, 1
reverse, 52500, quick, -1, 3
reverse, 52500, best, 16, 1
reverse, 52600, quick, -1, 3
reverse, 52600, best, 16, 1
reverse, 52700, quick, -1, 3
reverse, 52700, best, 16, 2
reverse, 52800, quick, -1, 3
reverse, 52800, best, 16, 2
reverse, 52900, quick, -1, 3
reverse, 52900, best, 16, 2
reverse, 53000, quick, -1, 3
reverse, 53000, best, 16, 2
reverse, 53100, quick, -1, 3
reverse, 53100, best, 16, 1
reverse, 53200, quick, -1, 3
reverse, 53200, best, 16, 1
reverse, 53300, quick, -1, 3
reverse, 53300, best, 16, 1
reverse, 53400, quick, -1, 3
reverse, 53400, best, 16, 1
reverse, 53500, quick, -1, 3
reverse, 53500, best, 16, 1
reverse, 53600, quick, -1, 3
reverse, 53600, best, 16, 1
reverse, 53700, quick, -1, 3
reverse, 53700, best, 16, 1
reverse, 53800, quick, -1, 3
reverse, 53800, best, 16, 1
reverse, 53900, quick, -1, 3
reverse, 53900, best, 16, 1
reverse, 54000, quick, -1, 3
reverse, 54000, best, 16, 1
reverse, 54100, quick, -1, 3
reverse, 54100, best, 16, 2
reverse, 54200, quick, -1, 4
reverse, 54200, best, 16, 1
reverse, 54300, quick, -1, 3
reverse, 54300, best, 16, 1
reverse, 54400, quick, -1, 3
reverse, 54400, best, 16, 1
reverse, 54500, quick, -1, 4
reverse, 54500, best, 16, 1
reverse, 54600, quick, -1, 3
reverse, 54600, best, 16, 1
reverse, 54700, quick, -1, 3
reverse, 54700, best, 16, 1
reverse, 54800, quick, -1, 4
reverse, 54800, best, 16, 1
reverse, 54900, quick, -1, 4
reverse, 54900, best, 16, 1
reverse, 55000, quick, -1, 3
reverse, 55000, best, 16, 1
reverse, 55100, quick, -1, 4
reverse, 55100, best, 16, 1
reverse, 55200, quick, -1, 4
reverse, 55200, best, 16, 1
reverse, 55300, quick, -1, 4
reverse, 55300, best, 16, 1
reverse, 55400, quick, -1, 4
reverse, 55400, best, 16, 1
reverse, 55500, quick, -1, 4
reverse, 55500, best, 16, 1
reverse, 55600, quick, -1, 4
reverse, 55600, best, 16, 1
reverse, 55700, quick, -1, 4
reverse, 55700, best, 16, 1
reverse, 55800, quick, -1, 4
reverse, 55800, best, 16, 1
reverse, 55900, quick, -1, 4
reverse, 55900, best, 16, 1
reverse, 56000, quick, -1, 4
reverse, 56000, best, 16, 1
reverse, 56100, quick, -1, 4
reverse, 56100, best, 16, 1
reverse, 56200, quick, -1, 4
reverse, 56200, best, 16, 1
reverse, 56300, quick, -1, 4
reverse, 56300, best, 16, 1
reverse, 56400, quick, -1, 4
reverse, 56400, best, 16, 1
reverse, 56500, quick, -1, 4
reverse, 56500, best, 16, 1
reverse, 56600, quick, -1, 4
reverse, 56600, best, 16, 1
reverse, 56700, quick, -1, 4
reverse, 56700, best, 16, 2
reverse, 56800, quick, -1, 4
reverse, 56800, best, 16, 1
reverse, 56900, quick, -1, 4
reverse, 56900, best, 16, 1
reverse, 57000, quick, -1, 4
reverse, 57000, best, 16, 1
reverse, 57100, quick, -1, 4
reverse, 57100, best, 16, 2
reverse, 57200, quick, -1, 4
reverse, 57200, best, 16, 1
reverse, 57300, quick, -1, 4
reverse, 57300, best, 16, 1
reverse, 57400, quick, -1, 4
reverse, 57400, best, 16, 1
reverse, 57500, quick, -1, 4
reverse, 57500, best, 16, 2
reverse, 57600, quick, -1, 4
reverse, 57600, best, 16, 1
reverse, 57700, quick, -1, 4
reverse, 57700, best, 16, 2
reverse, 57800, quick, -1, 4
reverse, 57800, best, 16, 2
reverse, 57900, quick, -1, 4
reverse, 57900, best, 16, 2
reverse, 58000, quick, -1, 4
reverse, 58000, best, 16, 1
reverse, 58100, quick, -1, 4
reverse, 58100, best, 16, 1
reverse, 58200, quick, -1, 4
reverse, 58200, best, 16, 2
reverse, 58300, quick, -1, 4
reverse, 58300, best, 16, 2
reverse, 58400, quick, -1, 4
reverse, 58400, best, 16, 2
reverse, 58500, quick, -1, 4
reverse, 58500, best, 16, 2
reverse, 58600, quick, -1, 4
reverse, 58600, best, 16, 2
reverse, 58700, quick, -1, 4
reverse, 58700, best, 16, 1
reverse, 58800, quick, -1, 4
reverse, 58800, best, 16, 2
reverse, 58900, quick, -1, 4
reverse, 58900, best, 16, 2
reverse, 59000, quick, -1, 4
reverse, 59000, best, 16, 2
reverse, 59100, quick, -1, 4
reverse, 59100, best, 16, 2
reverse, 59200, quick, -1, 4
reverse, 59200, best, 16, 2
reverse, 59300, quick, -1, 4
reverse, 59300, best, 16, 2
reverse, 59400, quick, -1, 4
reverse, 59400, best, 16, 2
reverse, 59500, quick, -1, 4
reverse, 59500, best, 16, 2
reverse, 59600, quick, -1, 4
reverse, 59600, best, 16, 2
reverse, 59700, quick, -1, 4
reverse, 59700, best, 16, 2
reverse, 59800, quick, -1, 4
reverse, 59800, best, 16, 2
reverse, 59900, quick, -1, 4
reverse, 59900, best, 16, 2
reverse, 60000, quick, -1, 4
reverse, 60000, best, 16, 2
reverse, 60100, quick, -1, 4
reverse, 60100, best, 16, 2
reverse, 60200, quick, -1, 4
reverse, 60200, best, 16, 2
reverse, 60300, quick, -1, 4
reverse, 60300, best, 16, 2
reverse, 60400, quick, -1, 4
reverse, 60400, best, 16, 2
reverse, 60500, quick, -1, 4
reverse, 60500, best, 16, 2
reverse, 60600, quick, -1, 4
reverse, 60600, best, 16, 2
reverse, 60700, quick, -1, 4
reverse, 60700, best, 16, 2
reverse, 60800, quick, -1, 4
reverse, 60800, best, 16, 2
reverse, 60900, quick, -1, 4
reverse, 60900, best, 16, 2
reverse, 61000, quick, -1, 4
reverse, 61000, best, 16, 2
reverse, 61100, quick, -1, 4
reverse, 61100, best, 16, 2
reverse, 61200, quick, -1, 4
reverse, 61200, best, 16, 2
reverse, 61300, quick, -1, 4
reverse, 61300, best, 16, 2
reverse, 61400, quick, -1, 4
reverse, 61400, best, 16, 2
reverse, 61500, quick, -1, 4
reverse, 61500, best, 16, 2
reverse, 61600, quick, -1, 4
reverse, 61600, best, 16, 2
reverse, 61700, quick, -1, 4
reverse, 61700, best, 16, 2
reverse, 61800, quick, -1, 4
reverse, 61800, best, 16, 2
reverse, 61900, quick, -1, 4
reverse, 61900, best, 16, 2
reverse, 62000, quick, -1, 4
reverse, 62000, best, 16, 2
reverse, 62100, quick, -1, 4
reverse, 62100, best, 16, 2
reverse, 62200, quick, -1, 4
reverse, 62200, best, 16, 2
reverse, 62300, quick, -1, 4
reverse, 62300, best, 16, 2
reverse, 62400, quick, -1, 4
reverse, 62400, best, 16, 2
reverse, 62500, quick, -1, 4
reverse, 62500, best, 16, 2
reverse, 62600, quick, -1, 4
reverse, 62600, best, 16, 2
reverse, 62700, quick, -1, 4
reverse, 62700, best, 16, 2
reverse, 62800, quick, -1, 4
reverse, 62800, best, 16, 2
reverse, 62900, quick, -1, 4
reverse, 62900, best, 16, 2
reverse, 63000, quick, -1, 4
reverse, 63000, best, 16, 2
reverse, 63100, quick, -1, 4
reverse, 63100, best, 16, 2
reverse, 63200, quick, -1, 4
reverse, 63200, best, 16, 2
reverse, 63300, quick, -1, 4
reverse, 63300, best, 16, 2
reverse, 63400, quick, -1, 4
reverse, 63400, best, 16, 2
reverse, 63500, quick, -1, 4
reverse, 63500, best, 16, 2
reverse, 63600, quick, -1, 4
reverse, 63600, best, 16, 2
reverse, 63700, quick, -1, 4
reverse, 63700, best, 16, 2
reverse, 63800, quick, -1, 4
reverse, 63800, best, 16, 2
reverse, 63900, quick, -1, 4
reverse, 63900, best, 16, 2
reverse, 64000, quick, -1, 4
reverse, 64000, best, 16, 2
reverse, 64100, quick, -1, 4
reverse, 64100, best, 16, 2
reverse, 64200, quick, -1, 4
reverse, 64200, best, 16, 2
reverse, 64300, quick, -1, 4
reverse, 64300, best, 16, 2
reverse, 64400, quick, -1, 4
reverse, 64400, best, 16, 2
reverse, 64500, quick, -1, 4
reverse, 64500, best, 16, 2
reverse, 64600, quick, -1, 4
reverse, 64600, best, 16, 2
reverse, 64700, quick, -1, 4
reverse, 64700, best, 16, 2
reverse, 64800, quick, -1, 4
reverse, 64800, best, 16, 2
reverse, 64900, quick, -1, 4
reverse, 64900, best, 16, 2
reverse, 65000, quick, -1, 4
reverse, 65000, best, 16, 2
reverse, 65100, quick, -1, 4
reverse, 65100, best, 16, 2
reverse, 65200, quick, -1, 4
reverse, 65200, best, 16, 2
reverse, 65300, quick, -1, 4
reverse, 65300, best, 16, 2
reverse, 65400, quick, -1, 5
reverse, 65400, best, 16, 2
reverse, 65500, quick, -1, 5
reverse, 65500, best, 16, 2
reverse, 65600, quick, -1, 4
reverse, 65600, best, 16, 2
reverse, 65700, quick, -1, 4
reverse, 65700, best, 16, 2
reverse, 65800, quick, -1, 4
reverse, 65800, best, 16, 2
reverse, 65900, quick, -1, 4
reverse, 65900, best, 16, 2
reverse, 66000, quick, -1, 4
reverse, 66000, best, 16, 2
reverse, 66100, quick, -1, 4
reverse, 66100, best, 16, 2
reverse, 66200, quick, -1, 4
reverse, 66200, best, 16, 2
reverse, 66300, quick, -1, 4
reverse, 66300, best, 16, 2
reverse, 66400, quick, -1, 4
reverse, 66400, best, 16, 2
reverse, 66500, quick, -1, 4
reverse, 66500, best, 16, 2
reverse, 66600, quick, -1, 4
reverse, 66600, best, 16, 2
reverse, 66700, quick, -1, 4
reverse, 66700, best, 16, 2
reverse, 66800, quick, -1, 4
reverse, 66800, best, 16, 2
reverse, 66900, quick, -1, 4
reverse, 66900, best, 16, 2
reverse, 67000, quick, -1, 5
reverse, 67000, best, 16, 2
reverse, 67100, quick, -1, 4
reverse, 67100, best, 16, 2
reverse, 67200, quick, -1, 4
reverse, 67200, best, 16, 2
reverse, 67300, quick, -1, 4
reverse, 67300, best, 16, 2
reverse, 67400, quick, -1, 5
reverse, 67400, best, 16, 2
reverse, 67500, quick, -1, 4
reverse, 67500, best, 16, 2
reverse, 67600, quick, -1, 5
reverse, 67600, best, 16, 2
reverse, 67700, quick, -1, 5
reverse, 67700, best, 16, 2
reverse, 67800, quick, -1, 5
reverse, 67800, best, 16, 2
reverse, 67900, quick, -1, 5
reverse, 67900, best, 16, 2
reverse, 68000, quick, -1, 5
reverse, 68000, best, 16, 2
reverse, 68100, quick, -1, 5
reverse, 68100, best, 16, 2
reverse, 68200, quick, -1, 5
reverse, 68200, best, 16, 2
reverse, 68300, quick, -1, 5
reverse, 68300, best, 16, 2
reverse, 68400, quick, -1, 5
reverse, 68400, best, 16, 2
reverse, 68500, quick, -1, 5
reverse, 68500, best, 16, 2
reverse, 68600, quick, -1, 5
reverse, 68600, best, 16, 2
reverse, 68700, quick, -1, 5
reverse, 68700, best, 16, 2
reverse, 68800, quick, -1, 5
reverse, 68800, best, 16, 2
reverse, 68900, quick, -1, 5
reverse, 68900, best, 16, 2
reverse, 69000, quick, -1, 5
reverse, 69000, best, 16, 2
reverse, 69100, quick, -1, 5
reverse, 69100, best, 16, 2
reverse, 69200, quick, -1, 5
reverse, 69200, best, 16, 2
reverse, 69300, quick, -1, 5
reverse, 69300, best, 16, 2
reverse, 69400, quick, -1, 5
reverse, 69400, best, 16, 2
reverse, 69500, quick, -1, 5
reverse, 69500, best, 16, 2
reverse, 69600, quick, -1, 5
reverse, 69600, best, 16, 2
reverse, 69700, quick, -1, 5
reverse, 69700, best, 16, 2
reverse, 69800, quick, -1, 5
reverse, 69800, best, 16, 2
reverse, 69900, quick, -1, 5
reverse, 69900, best, 16, 2
reverse, 70000, quick, -1, 5
reverse, 70000, best, 16, 2
reverse, 70100, quick, -1, 5
reverse, 70100, best, 16, 2
reverse, 70200, quick, -1, 5
reverse, 70200, best, 16, 2
reverse, 70300, quick, -1, 5
reverse, 70300, best, 16, 2
reverse, 70400, quick, -1, 5
reverse, 70400, best, 16, 2
reverse, 70500, quick, -1, 5
reverse, 70500, best, 16, 2
reverse, 70600, quick, -1, 5
reverse, 70600, best, 16, 2
reverse, 70700, quick, -1, 5
reverse, 70700, best, 16, 2
reverse, 70800, quick, -1, 5
reverse, 70800, best, 16, 2
reverse, 70900, quick, -1, 5
reverse, 70900, best, 16, 2
reverse, 71000, quick, -1, 5
reverse, 71000, best, 16, 2
reverse, 71100, quick, -1, 5
reverse, 71100, best, 16, 2
reverse, 71200, quick, -1, 5
reverse, 71200, best, 16, 2
reverse, 71300, quick, -1, 5
reverse, 71300, best, 16, 2
reverse, 71400, quick, -1, 5
reverse, 71400, best, 16, 2
reverse, 71500, quick, -1, 5
reverse, 71500, best, 16, 2
reverse, 71600, quick, -1, 5
reverse, 71600, best, 16, 2
reverse, 71700, quick, -1, 5
reverse, 71700, best, 16, 2
reverse, 71800, quick, -1, 5
reverse, 71800, best, 16, 2
reverse, 71900, quick, -1, 5
reverse, 71900, best, 16, 2
reverse, 72000, quick, -1, 5
reverse, 72000, best, 16, 2
reverse, 72100, quick, -1, 5
reverse, 72100, best, 16, 2
reverse, 72200, quick, -1, 5
reverse, 72200, best, 16, 2
reverse, 72300, quick, -1, 5
reverse, 72300, best, 16, 2
reverse, 72400, quick, -1, 5
reverse, 72400, best, 16, 2
reverse, 72500, quick, -1, 5
reverse, 72500, best, 16, 2
reverse, 72600, quick, -1, 5
reverse, 72600, best, 16, 2
reverse, 72700, quick, -1, 5
reverse, 72700, best, 16, 2
reverse, 72800, quick, -1, 5
reverse, 72800, best, 16, 2
reverse, 72900, quick, -1, 5
reverse, 72900, best, 16, 2
reverse, 73000, quick, -1, 5
reverse, 73000, best, 16, 2
reverse, 73100, quick, -1, 5
reverse, 73100, best, 16, 2
reverse, 73200, quick, -1, 5
reverse, 73200, best, 16, 2
reverse, 73300, quick, -1, 5
reverse, 73300, best, 16, 2
reverse, 73400, quick, -1, 5
reverse, 73400, best, 16, 2
reverse, 73500, quick, -1, 5
reverse, 73500, best, 16, 2
reverse, 73600, quick, -1, 5
reverse, 73600, best, 16, 2
reverse, 73700, quick, -1, 5
reverse, 73700, best, 16, 2
reverse, 73800, quick, -1, 5
reverse, 73800, best, 16, 2
reverse, 73900, quick, -1, 5
reverse, 73900, best, 16, 2
reverse, 74000, quick, -1, 5
reverse, 74000, best, 16, 2
reverse, 74100, quick, -1, 5
reverse, 74100, best, 16, 2
reverse, 74200, quick, -1, 5
reverse, 74200, best, 16, 2
reverse, 74300, quick, -1, 5
reverse, 74300, best, 16, 2
reverse, 74400, quick, -1, 5
reverse, 74400, best, 16, 2
reverse, 74500, quick, -1, 5
reverse, 74500, best, 16, 2
reverse, 74600, quick, -1, 5
reverse, 74600, best, 16, 2
reverse, 74700, quick, -1, 5
reverse, 74700, best, 16, 2
reverse, 74800, quick, -1, 5
reverse, 74800, best, 16, 2
reverse, 74900, quick, -1, 5
reverse, 74900, best, 16, 2
reverse, 75000, quick, -1, 5
reverse, 75000, best, 16, 2
reverse, 75100, quick, -1, 5
reverse, 75100, best, 16, 2
reverse, 75200, quick, -1, 5
reverse, 75200, best, 16, 2
reverse, 75300, quick, -1, 5
reverse, 75300, best, 16, 2
reverse, 75400, quick, -1, 5
reverse, 75400, best, 16, 2
reverse, 75500, quick, -1, 5
reverse, 75500, best, 16, 2
reverse, 75600, quick, -1, 5
reverse, 75600, best, 16, 2
reverse, 75700, quick, -1, 5
reverse, 75700, best, 16, 2
reverse, 75800, quick, -1, 5
reverse, 75800, best, 16, 2
reverse, 75900, quick, -1, 5
reverse, 75900, best, 16, 2
reverse, 76000, quick, -1, 5
reverse, 76000, best, 16, 2
reverse, 76100, quick, -1, 5
reverse, 76100, best, 16, 2
reverse, 76200, quick, -1, 5
reverse, 76200, best, 16, 2
reverse, 76300, quick, -1, 5
reverse, 76300, best, 16, 2
reverse, 76400, quick, -1, 5
reverse, 76400, best, 16, 2
reverse, 76500, quick, -1, 5
reverse, 76500, best, 16, 2
reverse, 76600, quick, -1, 5
reverse, 76600, best, 16, 2
reverse, 76700, quick, -1, 5
reverse, 76700, best, 16, 2
reverse, 76800, quick, -1, 5
reverse, 76800, best, 16, 2
reverse, 76900, quick, -1, 5
reverse, 76900, best, 16, 2
reverse, 77000, quick, -1, 5
reverse, 77000, best, 16, 2
reverse, 77100, quick, -1, 5
reverse, 77100, best, 16, 2
reverse, 77200, quick, -1, 5
reverse, 77200, best, 16, 2
reverse, 77300, quick, -1, 5
reverse, 77300, best, 16, 2
reverse, 77400, quick, -1, 5
reverse, 77400, best, 16, 2
reverse, 77500, quick, -1, 5
reverse, 77500, best, 16, 2
reverse, 77600, quick, -1, 5
reverse, 77600, best, 16, 2
reverse, 77700, quick, -1, 5
reverse, 77700, best, 16, 2
reverse, 77800, quick, -1, 5
reverse, 77800, best, 16, 2
reverse, 77900, quick, -1, 5
reverse, 77900, best, 16, 2
reverse, 78000, quick, -1, 5
reverse, 78000, best, 16, 2
reverse, 78100, quick, -1, 5
reverse, 78100, best, 16, 2
reverse, 78200, quick, -1, 5
reverse, 78200, best, 16, 2
reverse, 78300, quick, -1, 5
reverse, 78300, best, 16, 2
reverse, 78400, quick, -1, 5
reverse, 78400, best, 16, 2
reverse, 78500, quick, -1, 5
reverse, 78500, best, 16, 2
reverse, 78600, quick, -1, 5
reverse, 78600, best, 16, 2
reverse, 78700, quick, -1, 5
reverse, 78700, best, 16, 2
reverse, 78800, quick, -1, 5
reverse, 78800, best, 16, 2
reverse, 78900, quick, -1, 5
reverse, 78900, best, 16, 2
reverse, 79000, quick, -1, 5
reverse, 79000, best, 16, 2
reverse, 79100, quick, -1, 5
reverse, 79100, best, 16, 2
reverse, 79200, quick, -1, 5
reverse, 79200, best, 16, 2
reverse, 79300, quick, -1, 5
reverse, 79300, best, 16, 2
reverse, 79400, quick, -1, 5
reverse, 79400, best, 16, 2
reverse, 79500, quick, -1, 5
reverse, 79500, best, 16, 2
reverse, 79600, quick, -1, 5
reverse, 79600, best, 16, 2
reverse, 79700, quick, -1, 6
reverse, 79700, best, 16, 2
reverse, 79800, quick, -1, 6
reverse, 79800, best, 16, 2
reverse, 79900, quick, -1, 5
reverse, 79900, best, 16, 2
reverse, 80000, quick, -1, 6
reverse, 80000, best, 16, 2
reverse, 80100, quick, -1, 6
reverse, 80100, best, 16, 2
reverse, 80200, quick, -1, 6
reverse, 80200, best, 16, 2
reverse, 80300, quick, -1, 6
reverse, 80300, best, 16, 2
reverse, 80400, quick, -1, 6
reverse, 80400, best, 16, 2
reverse, 80500, quick, -1, 5
reverse, 80500, best, 16, 2
reverse, 80600, quick, -1, 6
reverse, 80600, best, 16, 2
reverse, 80700, quick, -1, 6
reverse, 80700, best, 16, 2
reverse, 80800, quick, -1, 6
reverse, 80800, best, 16, 2
reverse, 80900, quick, -1, 6
reverse, 80900, best, 16, 2
reverse, 81000, quick, -1, 6
reverse, 81000, best, 16, 2
reverse, 81100, quick, -1, 6
reverse, 81100, best, 16, 2
reverse, 81200, quick, -1, 6
reverse, 81200, best, 16, 2
reverse, 81300, quick, -1, 6
reverse, 81300, best, 16, 2
reverse, 81400, quick, -1, 6
reverse, 81400, best, 16, 2
reverse, 81500, quick, -1, 6
reverse, 81500, best, 16, 2
reverse, 81600, quick, -1, 6
reverse, 81600, best, 16, 2
reverse, 81700, quick, -1, 6
reverse, 81700, best, 16, 2
reverse, 81800, quick, -1, 6
reverse, 81800, best, 16, 2
reverse, 81900, quick, -1, 6
reverse, 81900, best, 16, 2
reverse, 82000, quick, -1, 6
reverse, 82000, best, 16, 2
reverse, 82100, quick, -1, 5
reverse, 82100, best, 16, 2
reverse, 82200, quick, -1, 6
reverse, 82200, best, 16, 2
reverse, 82300, quick, -1, 6
